id,name,address,comment,created_at,latitude,longitude,sentiment
1586,District Local,"72 7th Ave (14th St.), New York, NY 10011",pretty decent chicken sandwich,2021-08-27 00:49:12,40.742185,-73.992602,1
1587,District Local,"72 7th Ave (14th St.), New York, NY 10011",duck confit,2019-09-05 01:31:40,40.742185,-73.992602,0
1588,District Local,"72 7th Ave (14th St.), New York, NY 10011","fantastic beer selection , terrible burger",2019-07-20 18:13:02,40.742185,-73.992602,1
1589,Boxers NYC - Chelsea,"37 W 20th St (btwn 5th Ave & Avenue of the Americas), New York, NY 10011",🥂💖☀️🌈🏳️‍🌈🌇🏳️‍⚧️🍸,2023-06-26 00:47:16,40.742185,-73.992602,0
1590,Boxers NYC - Chelsea,"37 W 20th St (btwn 5th Ave & Avenue of the Americas), New York, NY 10011",bartender friendly engaging crowd pretty steady . great drink special ( $ 7 vodka ) .,2022-12-11 18:42:32,40.742185,-73.992602,1
1591,Boxers NYC - Chelsea,"37 W 20th St (btwn 5th Ave & Avenue of the Americas), New York, NY 10011",hit happy hour buy one get one . make sure use card happy hour end otherwise wait use till tomorrow .,2019-12-29 23:11:39,40.742185,-73.992602,1
1592,Boxers NYC - Chelsea,"37 W 20th St (btwn 5th Ave & Avenue of the Americas), New York, NY 10011","best bar gay nyc , come new york year always andre remember greet like home far away home",2019-03-19 00:14:31,40.742185,-73.992602,1
1593,Boxers NYC - Chelsea,"37 W 20th St (btwn 5th Ave & Avenue of the Americas), New York, NY 10011",fucking amazing,2019-01-09 19:36:56,40.742185,-73.992602,1
1594,City Vineyard,"233 West Street, New York, NY 10013",adequate stop need break walking around . skip though .,2024-06-09 04:03:37,40.742185,-73.992602,-1
1595,City Vineyard,"233 West Street, New York, NY 10013",work outing🥂✨,2023-08-18 16:47:56,40.742185,-73.992602,0
1596,City Vineyard,"233 West Street, New York, NY 10013",lovely view river rooftop patio . duck taco incredible,2023-08-18 09:22:31,40.742185,-73.992602,1
1597,City Vineyard,"233 West Street, New York, NY 10013","margarita pizza similar heated frozen pizza stiff dough waxy cheese , enough sauce… mint margarita quite watery… waiter know answer menu",2023-07-25 00:58:59,40.742185,-73.992602,0
1598,City Vineyard,"233 West Street, New York, NY 10013",'s rambunctious 'd expect nice spot water plenty room spread . perfect nice weather day sunset sky .,2023-05-28 14:58:12,40.742185,-73.992602,1
1599,169 Bar,"169 E Broadway (btwn Rutgers & Jefferson St), New York, NY 10002",bouncer smoking weed job tried take real ny id assuming fake . terrible job . short hispanic guy face tattoo certainly drug influence .,2024-03-15 01:16:20,40.742185,-73.992602,-1
1600,169 Bar,"169 E Broadway (btwn Rutgers & Jefferson St), New York, NY 10002",iconic le dive . extremely crowded weekend .,2023-07-22 18:53:18,40.742185,-73.992602,0
1601,169 Bar,"169 E Broadway (btwn Rutgers & Jefferson St), New York, NY 10002",cheapest beer ( gansett/miller ) $ 5 instead $ 2 pbr ’ kinda like ’ point anymore . go welcome johnson $ 2 pbr pray never get un-stupid,2022-06-19 23:26:33,40.742185,-73.992602,1
1602,169 Bar,"169 E Broadway (btwn Rutgers & Jefferson St), New York, NY 10002","place absolute nightmare ? yes . love ? yes . chiller crowed weekday . ’ never food , beer always beer .",2021-06-26 18:38:59,40.742185,-73.992602,1
1603,169 Bar,"169 E Broadway (btwn Rutgers & Jefferson St), New York, NY 10002",think liked sign . ’ get drink . bummer,2021-04-20 01:27:10,40.742185,-73.992602,1
1604,Rock Bar,"185 Christopher St (at Weehawken St.), New York, NY 10014",dj always tune crowd . theme party always draw .. fun .,2022-09-18 23:03:25,40.742185,-73.992602,1
1605,Rock Bar,"185 Christopher St (at Weehawken St.), New York, NY 10014","kind dive bar , best way . lot event lately . really nice bar staff . cheap , strong drink even cheaper 2-4-1 happy hour ,",2020-01-30 18:39:27,40.742185,-73.992602,1
1606,Rock Bar,"185 Christopher St (at Weehawken St.), New York, NY 10014",best bear bar nyc .,2018-02-13 01:06:08,40.742185,-73.992602,1
1607,Rock Bar,"185 Christopher St (at Weehawken St.), New York, NY 10014","dimly lit , reasonably spacy bar home affordable drink , friendly bar staff , regular entertainment like drag queen musical act .",2016-06-19 14:08:38,40.742185,-73.992602,1
1608,Rock Bar,"185 Christopher St (at Weehawken St.), New York, NY 10014",know bar end christopher street . rockbar lost 's shine . place need get 's grit back .,2016-01-28 18:04:35,40.742185,-73.992602,-1
1609,The Penrose,"1590 2nd Ave (btwn E 82nd & E 83rd St), New York, NY 10028",burger amazing,2023-09-15 23:22:50,40.742185,-73.992602,1
1610,The Penrose,"1590 2nd Ave (btwn E 82nd & E 83rd St), New York, NY 10028",longer breakfast burrito,2022-11-12 14:58:25,40.742185,-73.992602,0
1611,The Penrose,"1590 2nd Ave (btwn E 82nd & E 83rd St), New York, NY 10028",highly recommended place enjoy delicious food .,2022-01-19 13:16:52,40.742185,-73.992602,1
1612,The Penrose,"1590 2nd Ave (btwn E 82nd & E 83rd St), New York, NY 10028","burger gross , service poor , ’ eat .",2021-07-23 17:04:30,40.742185,-73.992602,-1
1613,The Penrose,"1590 2nd Ave (btwn E 82nd & E 83rd St), New York, NY 10028",chicken sandwich salmon burger,2020-02-26 19:54:11,40.742185,-73.992602,0
1614,Gym Sportsbar,"167 8th Ave (btwn W 18th & W 19th St), New York, NY 10011",maybe ..,2022-07-17 02:00:06,40.742185,-73.992602,0
1615,Gym Sportsbar,"167 8th Ave (btwn W 18th & W 19th St), New York, NY 10011",nothing . rude staff racist owner,2022-03-26 07:34:34,40.742185,-73.992602,1
1616,Gym Sportsbar,"167 8th Ave (btwn W 18th & W 19th St), New York, NY 10011",2 1 drink ❤️,2019-03-28 22:17:43,40.742185,-73.992602,0
1617,Gym Sportsbar,"167 8th Ave (btwn W 18th & W 19th St), New York, NY 10011","strong drink , chill vibe , bit older , less-basic crowd .",2018-03-22 17:00:25,40.742185,-73.992602,1
1618,Gym Sportsbar,"167 8th Ave (btwn W 18th & W 19th St), New York, NY 10011",( worthwhile ) chelsea gay sport bar,2018-01-23 12:03:17,40.742185,-73.992602,1
1619,Industry Bar,"355 W 52nd St (btwn 8th & 9th Ave), New York, NY 10019",kinda went downhill covid .,2023-08-20 17:20:15,40.742185,-73.992602,0
1620,Industry Bar,"355 W 52nd St (btwn 8th & 9th Ave), New York, NY 10019",music great people hot,2022-09-27 18:52:37,40.742185,-73.992602,1
1621,Industry Bar,"355 W 52nd St (btwn 8th & 9th Ave), New York, NY 10019","little crowded pride , quite fun !",2019-07-02 15:52:26,40.742185,-73.992602,1
1622,Industry Bar,"355 W 52nd St (btwn 8th & 9th Ave), New York, NY 10019",great mid-town bar . get quite crowded weekend .,2018-08-26 21:40:22,40.742185,-73.992602,1
1623,Industry Bar,"355 W 52nd St (btwn 8th & 9th Ave), New York, NY 10019",gay 🌈,2018-06-28 23:38:43,40.742185,-73.992602,0
1624,Sing Sing Karaoke,"81 Avenue A (at E 6th St), New York, NY 10009",standard karaoke bar . $ 20 minimum card,2022-12-19 01:12:27,40.742185,-73.992602,0
1625,Sing Sing Karaoke,"81 Avenue A (at E 6th St), New York, NY 10009","drink , happy hour , great bartender , good ppl",2019-10-06 00:42:08,40.742185,-73.992602,1
1626,Sing Sing Karaoke,"81 Avenue A (at E 6th St), New York, NY 10009",hang sing bar everyone else ... dare .,2019-03-16 22:16:06,40.742185,-73.992602,0
1627,Sing Sing Karaoke,"81 Avenue A (at E 6th St), New York, NY 10009",place found non-mainstream song . usually ’ find anything want sing karaoke .,2018-07-30 20:35:01,40.742185,-73.992602,1
1628,Sing Sing Karaoke,"81 Avenue A (at E 6th St), New York, NY 10009",best karaoke ev ! ! !,2018-04-06 04:03:55,40.742185,-73.992602,1
1629,Dive Bar,"732 Amsterdam Ave (btwn 95th & 96th St), New York, NY 10025",wing ! also great beer .,2022-03-06 00:34:02,40.742185,-73.992602,1
1630,Dive Bar,"732 Amsterdam Ave (btwn 95th & 96th St), New York, NY 10025",good place drink game .,2021-06-29 11:43:29,40.742185,-73.992602,1
1631,Dive Bar,"732 Amsterdam Ave (btwn 95th & 96th St), New York, NY 10025",muffaletta,2019-01-17 01:41:07,40.742185,-73.992602,0
1632,Dive Bar,"732 Amsterdam Ave (btwn 95th & 96th St), New York, NY 10025",beer flight 👍🏻,2018-06-26 20:36:02,40.742185,-73.992602,0
1633,Dive Bar,"732 Amsterdam Ave (btwn 95th & 96th St), New York, NY 10025",advertised,2018-04-25 22:42:02,40.742185,-73.992602,0
1634,Cellar Dog,"75 Christopher St (btwn 7th Ave S & Bleecker St), New York, NY 10014",wifi pw : 75jazz14,2022-11-18 01:00:24,40.742185,-73.992602,0
1635,Cellar Dog,"75 Christopher St (btwn 7th Ave S & Bleecker St), New York, NY 10014",great jazz pool bar !,2022-07-18 12:27:37,40.742185,-73.992602,1
1636,Drift In,"389 West St, New York, NY 10014",bring back landing,2021-08-05 15:39:37,40.742185,-73.992602,0
1637,Drift In,"389 West St, New York, NY 10014",benefit incredible waterfront location drink predictably overpriced,2021-07-06 19:01:55,40.742185,-73.992602,1
1638,Drift In,"389 West St, New York, NY 10014","great view , nice staff expensive menu ’ get . food great , ’ get small portion price . p.s . burger come fry 🚨",2021-06-22 19:27:41,40.742185,-73.992602,1
1639,Drift In,"389 West St, New York, NY 10014","coconut shiso watermelon salad train wreck , gazpacho great . pas pineapple negroni . unfortunately , reason ’ lot biting fly bar area .",2020-08-31 20:59:35,40.742185,-73.992602,-1
1640,Drift In,"389 West St, New York, NY 10014","oyster . lobster blt small price . great view , nice staff .",2020-08-27 19:30:16,40.742185,-73.992602,1
1641,Ulysses',"58 Stone St (at Stone St), New York, NY 10004","beer , happy hour , outdoors",2022-06-18 17:21:20,40.742185,-73.992602,1
1642,Ulysses',"58 Stone St (at Stone St), New York, NY 10004",great place sit outside warm nyc spring day . feel bit timeless .,2021-05-08 15:56:57,40.742185,-73.992602,1
1643,Ulysses',"58 Stone St (at Stone St), New York, NY 10004",great summer cocktail ! get summer mule !,2018-07-07 18:45:18,40.742185,-73.992602,1
1644,Ulysses',"58 Stone St (at Stone St), New York, NY 10004","awful bar design , bad service , terrible food . open late least .",2018-05-03 15:31:52,40.742185,-73.992602,-1
1645,Ulysses',"58 Stone St (at Stone St), New York, NY 10004",great fun brunch,2018-03-31 21:29:01,40.742185,-73.992602,1
1646,Doc Holliday's,"141 Avenue A (at E 9th St), New York, NY 10009",greatest bar .,2021-06-26 02:12:16,40.742185,-73.992602,1
1647,Doc Holliday's,"141 Avenue A (at E 9th St), New York, NY 10009",insanely good honky tonk jukebox big buck hd,2018-12-30 02:46:52,40.742185,-73.992602,1
1648,Doc Holliday's,"141 Avenue A (at E 9th St), New York, NY 10009","friendly staff , great special !",2018-12-29 20:10:02,40.742185,-73.992602,1
1649,Doc Holliday's,"141 Avenue A (at E 9th St), New York, NY 10009",place bad review ? ’ sick dive bar great music,2018-10-20 23:10:02,40.742185,-73.992602,-1
1650,Doc Holliday's,"141 Avenue A (at E 9th St), New York, NY 10009","beer , cheap pitcher",2018-07-29 05:56:05,40.742185,-73.992602,0
1651,Mustang Harry's,"352 7th Ave (btwn 29th & 30th St), New York, NY 10001",wonderful lunch special,2023-07-14 18:32:07,40.742185,-73.992602,1
1652,Mustang Harry's,"352 7th Ave (btwn 29th & 30th St), New York, NY 10001","food good ... wing point . southern fried chicken sandwich hit spot . would return anytime , good atmosphere clean !",2019-10-09 02:03:51,40.742185,-73.992602,1
1653,Mustang Harry's,"352 7th Ave (btwn 29th & 30th St), New York, NY 10001","empty lunch , good , price surprisingly high lunch ( adding protein salad $ 10+ . want $ 30 salad bar ? ) fried chicken sandwich great .",2019-02-14 04:22:44,40.742185,-73.992602,1
1654,Mustang Harry's,"352 7th Ave (btwn 29th & 30th St), New York, NY 10001",harry ’ burger great & fry fantastic neat mini deep fat basket,2018-11-04 02:54:32,40.742185,-73.992602,1
1655,Mustang Harry's,"352 7th Ave (btwn 29th & 30th St), New York, NY 10001",wing good/crispy like asked . beer pretzel + cheese dip impressive . great selection beer tap .,2018-06-01 00:17:53,40.742185,-73.992602,1
1656,Patent Pending,"49 W 27th St (btwn Broadway & 6th Ave), New York, NY 10001",sexy ambiance,2024-05-02 18:08:02,40.742185,-73.992602,1
1657,Patent Pending,"49 W 27th St (btwn Broadway & 6th Ave), New York, NY 10001","fun place drink , try strange magic cocktail !",2022-12-17 01:06:38,40.742185,-73.992602,1
1658,Patent Pending,"49 W 27th St (btwn Broadway & 6th Ave), New York, NY 10001","great cocktail , cool space fun vibe",2022-08-14 05:10:00,40.742185,-73.992602,1
1659,Patent Pending,"49 W 27th St (btwn Broadway & 6th Ave), New York, NY 10001",get everything,2022-06-19 00:45:56,40.742185,-73.992602,0
1660,Patent Pending,"49 W 27th St (btwn Broadway & 6th Ave), New York, NY 10001","overly impressed . service mediocre , drink tasty excellent price way overpriced . great option speakeasy cocktail area standout .",2022-03-10 03:09:29,40.742185,-73.992602,1
1661,Village Vanguard,"178 7th Ave S (at W 11th St.), New York, NY 10014",happy friday jazz ! @ samuelabudiono,2024-06-15 03:46:59,40.742185,-73.992602,1
1662,Village Vanguard,"178 7th Ave S (at W 11th St.), New York, NY 10014","true gem jazz lover ! ( chit-chat , music ) . 's intimate historic space . ticket required , 's 1 drink minimum per person . service cocktail solid .",2022-09-11 23:55:31,40.742185,-73.992602,1
1663,Village Vanguard,"178 7th Ave S (at W 11th St.), New York, NY 10014","history seeps room . cozy tight , ’ older establishment prepare staircase entry exit . great acoustic , legendary vibe , almost 70 yr icon played here♥️ must !",2022-03-13 03:02:33,40.742185,-73.992602,1
1664,Village Vanguard,"178 7th Ave S (at W 11th St.), New York, NY 10014",get early ! ’ back still - ’ village vanguard ! memorable ...,2019-12-21 02:42:44,40.742185,-73.992602,0
1665,Village Vanguard,"178 7th Ave S (at W 11th St.), New York, NY 10014",amazing spot w. village live jazz - great date intimate setting .,2019-01-29 19:34:57,40.742185,-73.992602,1
1666,Le Bain,"848 Washington St (at W 13th St), New York, NY 10014",scenic view hudson river iconic standard hotel .,2020-08-24 02:36:23,40.742185,-73.992602,0
1667,Le Bain,"848 Washington St (at W 13th St), New York, NY 10014",coolest place,2020-07-27 05:31:48,40.742185,-73.992602,0
1668,Le Bain,"848 Washington St (at W 13th St), New York, NY 10014","coolest bar jacuzzi , disco ball , music , groove",2019-10-01 23:56:53,40.742185,-73.992602,0
1669,Le Bain,"848 Washington St (at W 13th St), New York, NY 10014",lugar merda ! bad place ! ’ come ! rude staff !,2019-07-28 06:40:17,40.742185,-73.992602,-1
1670,Le Bain,"848 Washington St (at W 13th St), New York, NY 10014",great rooftop incredible view !,2019-06-01 15:47:08,40.742185,-73.992602,1
1671,The Players,"16 Gramercy Park S (btwn Park Ave. & Irving Pl.), New York, NY 10003",bow eddie !,2023-01-10 23:57:55,40.742185,-73.992602,0
1672,The Players,"16 Gramercy Park S (btwn Park Ave. & Irving Pl.), New York, NY 10003",people best thing place . come stay people .,2017-02-03 06:07:14,40.742185,-73.992602,1
1673,The Players,"16 Gramercy Park S (btwn Park Ave. & Irving Pl.), New York, NY 10003",pretty club right gramercy park- hear membership even affords key !,2016-04-01 10:45:19,40.742185,-73.992602,1
1674,The Players,"16 Gramercy Park S (btwn Park Ave. & Irving Pl.), New York, NY 10003",old world . neat place party .,2015-10-23 01:07:05,40.742185,-73.992602,1
1675,The Players,"16 Gramercy Park S (btwn Park Ave. & Irving Pl.), New York, NY 10003",see moth !,2015-09-27 18:57:17,40.742185,-73.992602,0
1676,The Seville,"22 E 29th St (Madison), New York, NY 10016",vibe super cool wednesday night place rocking would come back weekend see,2019-11-21 15:11:31,40.742185,-73.992602,1
1677,The Eagle,"554 W 28th St (btwn 10th & 11th Ave), New York, NY 10001","fun dance floor good place go like exhibitionism , lot desperate dick energy .",2023-05-28 05:57:41,40.742185,-73.992602,1
1678,The Eagle,"554 W 28th St (btwn 10th & 11th Ave), New York, NY 10001",new dance floor first floor ! bigger expected . 😏,2022-05-07 14:08:54,40.742185,-73.992602,0
1679,The Eagle,"554 W 28th St (btwn 10th & 11th Ave), New York, NY 10001",please bring girlfriend .,2019-04-08 02:15:40,40.742185,-73.992602,1
1680,The Eagle,"554 W 28th St (btwn 10th & 11th Ave), New York, NY 10001","little left imagination , rooftop . least , night . haha",2018-09-24 01:19:57,40.742185,-73.992602,1
1681,The Eagle,"554 W 28th St (btwn 10th & 11th Ave), New York, NY 10001",shy quiet type awesome place ! check theme night show wild side !,2017-09-10 00:29:39,40.742185,-73.992602,1
1682,Karaoke Duet 53,"900 8th Ave, New York, NY 10019","fun karaoke ! room simple , light , allowed bring balloon outside food",2022-07-25 19:34:30,40.742185,-73.992602,1
1683,Karaoke Duet 53,"900 8th Ave, New York, NY 10019",'s extra english song foreign book,2019-01-21 19:36:22,40.742185,-73.992602,0
1684,Karaoke Duet 53,"900 8th Ave, New York, NY 10019",friendly people,2019-01-14 14:13:30,40.742185,-73.992602,1
1685,Karaoke Duet 53,"900 8th Ave, New York, NY 10019",great selection song . really easy use remote . temperature control room .,2018-12-10 06:42:08,40.742185,-73.992602,1
1686,Karaoke Duet 53,"900 8th Ave, New York, NY 10019","singing japanese song ? blue screen mean ? mean 're queue ! facility 3 japanese dam machine . three used , 're waiting next open one !",2018-09-17 12:42:28,40.742185,-73.992602,0
1687,PHD Rooftop Lounge at Dream Downtown,"355 W 16th St (btwn 8th & 9th Ave), New York, NY 10011","great nightclub . blast , specially sunset view .",2022-08-01 13:57:29,40.742185,-73.992602,1
1688,PHD Rooftop Lounge at Dream Downtown,"355 W 16th St (btwn 8th & 9th Ave), New York, NY 10011",magic island,2020-07-27 05:31:30,40.742185,-73.992602,0
1689,PHD Rooftop Lounge at Dream Downtown,"355 W 16th St (btwn 8th & 9th Ave), New York, NY 10011",nice bouncer,2020-01-15 10:40:43,40.742185,-73.992602,1
1690,PHD Rooftop Lounge at Dream Downtown,"355 W 16th St (btwn 8th & 9th Ave), New York, NY 10011","pretentious rooftop , upscale vibe exceptional skyline view , ph-d element good time . 'm definitely clubbing closing bar",2019-12-28 14:04:39,40.742185,-73.992602,1
1691,PHD Rooftop Lounge at Dream Downtown,"355 W 16th St (btwn 8th & 9th Ave), New York, NY 10011",good drink .. beautiful view .. clean bathroom,2018-12-06 02:45:53,40.742185,-73.992602,1
1692,Paul's Cocktail Lounge,"2 Avenue of the Americas, New York, NY 10013",really cool fun spot,2023-02-19 01:19:23,40.742185,-73.992602,1
1693,Paul's Cocktail Lounge,"2 Avenue of the Americas, New York, NY 10013",amazing ambiance great song . mush hit song today old classic like rock dancing queen . one favorite nightclub nyc . get packed 2am .,2018-11-24 16:31:43,40.742185,-73.992602,1
1694,Paul's Cocktail Lounge,"2 Avenue of the Americas, New York, NY 10013",intimate space . beautiful people . cool décor . fun guaranteed .,2018-11-21 23:47:25,40.742185,-73.992602,1
1695,Paul's Cocktail Lounge,"2 Avenue of the Americas, New York, NY 10013","teoricamente un club inaccessibile , pratica un ritrovo di giovani ricchi viziati ! bello il concept e l ’ arredamento cocktail e gente da rivedere😬",2017-10-21 15:31:08,40.742185,-73.992602,0
1696,Paul's Cocktail Lounge,"2 Avenue of the Americas, New York, NY 10013","worth . much better , comparable spot area . n't waste time .",2017-02-22 18:41:15,40.742185,-73.992602,1
1697,The Duplex,"61 Christopher St (at 7th Ave), New York, NY 10014","much friendlier vibe marie 's crisis cafe . wish came first . nice staff , nice vibe take card payment .",2024-02-03 20:35:18,40.742185,-73.992602,1
1698,The Duplex,"61 Christopher St (at 7th Ave), New York, NY 10014",great piano bar . good drink,2020-01-17 10:43:46,40.742185,-73.992602,1
1699,The Duplex,"61 Christopher St (at 7th Ave), New York, NY 10014",sit way front way back thomas table . better seat .,2020-01-14 02:20:05,40.742185,-73.992602,1
1700,The Duplex,"61 Christopher St (at 7th Ave), New York, NY 10014",monday ’ thursday ’ open mike night !,2017-09-28 14:18:10,40.742185,-73.992602,0
1701,The Duplex,"61 Christopher St (at 7th Ave), New York, NY 10014","excellent bar , really friendly people wonderful singer",2017-08-30 14:37:45,40.742185,-73.992602,1
1702,Union League Club,"38 E 37th St (btw Madison Ave & Park Ave), New York, NY 10016",old stuffy,2024-04-29 13:22:07,40.742185,-73.992602,0
1703,Union League Club,"38 E 37th St (btw Madison Ave & Park Ave), New York, NY 10016",historic member club private dining & event space .,2018-04-06 04:10:50,40.742185,-73.992602,0
1704,Union League Club,"38 E 37th St (btw Madison Ave & Park Ave), New York, NY 10016",classy place event need member know somebody .,2016-01-13 05:19:48,40.742185,-73.992602,1
1705,Union League Club,"38 E 37th St (btw Madison Ave & Park Ave), New York, NY 10016",like decor seating area beautiful,2015-03-20 17:00:27,40.742185,-73.992602,1
1706,Union League Club,"38 E 37th St (btw Madison Ave & Park Ave), New York, NY 10016","civilized simple setting , probably smallest private club city .",2015-02-06 00:01:26,40.742185,-73.992602,0
1707,Gagopa Karaoke,"28 W 32nd St (Broadway & 32nd St.), New York, NY 10001",probably one best karaoke bar go duet 48 .,2020-07-25 23:04:50,40.742185,-73.992602,1
1708,Gagopa Karaoke,"28 W 32nd St (Broadway & 32nd St.), New York, NY 10001",discount pay cash .,2019-06-17 16:02:47,40.742185,-73.992602,-1
1709,Gagopa Karaoke,"28 W 32nd St (Broadway & 32nd St.), New York, NY 10001",extension cord charger available since reception n't great venue .,2018-10-12 03:30:22,40.742185,-73.992602,-1
1710,Gagopa Karaoke,"28 W 32nd St (Broadway & 32nd St.), New York, NY 10001","place great . byob , friendly staff , good room size , hand bottle water leave late night .",2018-05-09 22:34:29,40.742185,-73.992602,1
1711,Gagopa Karaoke,"28 W 32nd St (Broadway & 32nd St.), New York, NY 10001","affordable place extensive songbook . $ 8/ hour per person plus 15 % tip , ’ $ 30 3 hour . phone charger beer sale . everything cash .",2018-03-17 17:22:03,40.742185,-73.992602,0
1712,The Box,"189 Chrystie St (btwn Rivington & Stanton St), New York, NY 10002",wednesday ’ chill,2019-09-10 00:03:41,40.742185,-73.992602,0
1713,The Box,"189 Chrystie St (btwn Rivington & Stanton St), New York, NY 10002","unique club scene . weekend , wait late night show , either shocked entertained .",2019-01-29 20:07:31,40.742185,-73.992602,1
1714,The Box,"189 Chrystie St (btwn Rivington & Stanton St), New York, NY 10002",roller coaster ride burlesque-freak show-party enchants patron several night week . find way get ready fall rabbit hole .,2018-11-04 23:45:20,40.742185,-73.992602,1
1715,The Box,"189 Chrystie St (btwn Rivington & Stanton St), New York, NY 10002",awesome entertainment- never dull,2018-03-25 11:10:00,40.742185,-73.992602,1
1716,The Box,"189 Chrystie St (btwn Rivington & Stanton St), New York, NY 10002","come ready show , extreme !",2017-12-20 01:36:20,40.742185,-73.992602,1
1717,Marquee,"289 10th Ave (btwn W 26th & W 27th St), New York, NY 10001",’ go home .,2021-09-12 05:54:56,40.742185,-73.992602,0
1718,Marquee,"289 10th Ave (btwn W 26th & W 27th St), New York, NY 10001",new york'taki en iyi club,2019-12-09 05:46:55,40.742185,-73.992602,0
1719,Marquee,"289 10th Ave (btwn W 26th & W 27th St), New York, NY 10001","pessoas lindas , lugar grande e música boa",2019-09-18 18:24:17,40.742185,-73.992602,0
1720,Marquee,"289 10th Ave (btwn W 26th & W 27th St), New York, NY 10001",great place dance friend meet new people,2019-02-21 18:22:31,40.742185,-73.992602,1
1721,Marquee,"289 10th Ave (btwn W 26th & W 27th St), New York, NY 10001",favorite night club nyc . good dj fridays🔥,2018-09-01 03:52:12,40.742185,-73.992602,1
1722,Vers,"714 9th Ave (49th St), New York, NY 10019",happy pride !,2023-06-25 05:01:51,40.742185,-73.992602,1
1723,Vers,"714 9th Ave (49th St), New York, NY 10019","great cocktail , fun atmosphere show every night , tasty food . true space lgbtq+ community .",2022-10-27 17:14:52,40.742185,-73.992602,1
1724,Monster,"80 Grove St (btwn Waverly Pl & W 4th St), New York, NY 10014","upstairs great piano bar nice cooler air blowing , downstairs hot pulsating , dancing area heated body show",2024-05-19 03:14:26,40.742185,-73.992602,1
1725,Monster,"80 Grove St (btwn Waverly Pl & W 4th St), New York, NY 10014",current managment despicable monster . chris ( owner ) street level drag queen performing nightly aggressively target customer tip personal cash . accepts practice,2022-12-07 00:21:58,40.742185,-73.992602,-1
1726,Monster,"80 Grove St (btwn Waverly Pl & W 4th St), New York, NY 10014",good music fun place,2020-01-17 10:38:03,40.742185,-73.992602,1
1727,Monster,"80 Grove St (btwn Waverly Pl & W 4th St), New York, NY 10014",amazing performance lady jasmine,2019-08-21 09:46:50,40.742185,-73.992602,1
1728,Monster,"80 Grove St (btwn Waverly Pl & W 4th St), New York, NY 10014","first floor , ’ really feel vibe , ’ recommended spot .",2019-05-22 09:59:34,40.742185,-73.992602,1
1729,Industry Bar,"355 W 52nd St (btwn 8th & 9th Ave), New York, NY 10019",kinda went downhill covid .,2023-08-20 17:20:15,40.742185,-73.992602,0
1730,Industry Bar,"355 W 52nd St (btwn 8th & 9th Ave), New York, NY 10019",music great people hot,2022-09-27 18:52:37,40.742185,-73.992602,1
1731,Industry Bar,"355 W 52nd St (btwn 8th & 9th Ave), New York, NY 10019","little crowded pride , quite fun !",2019-07-02 15:52:26,40.742185,-73.992602,1
1732,Industry Bar,"355 W 52nd St (btwn 8th & 9th Ave), New York, NY 10019",great mid-town bar . get quite crowded weekend .,2018-08-26 21:40:22,40.742185,-73.992602,1
1733,Industry Bar,"355 W 52nd St (btwn 8th & 9th Ave), New York, NY 10019",gay 🌈,2018-06-28 23:38:43,40.742185,-73.992602,0
1734,Down the Hatch,"179 W 4th St (btwn 6th & 7th Ave), New York, NY 10014",used big fan spot . nice location pong fun game play friend . unfortunately really unpleasant experience bar tender yesterday 2/7,2024-02-08 17:38:29,40.742185,-73.992602,1
1735,Down the Hatch,"179 W 4th St (btwn 6th & 7th Ave), New York, NY 10014",solid wing,2020-02-25 16:09:21,40.742185,-73.992602,1
1736,Down the Hatch,"179 W 4th St (btwn 6th & 7th Ave), New York, NY 10014",cheap cheerful ! great happy hour deal,2019-09-10 11:57:47,40.742185,-73.992602,1
1737,Down the Hatch,"179 W 4th St (btwn 6th & 7th Ave), New York, NY 10014","still one best place friend , beer , wing .",2019-08-23 11:14:06,40.742185,-73.992602,1
1738,Down the Hatch,"179 W 4th St (btwn 6th & 7th Ave), New York, NY 10014","atomic wing beer , plus people",2019-05-03 13:58:53,40.742185,-73.992602,0
1739,Hidden Lane Bar,"129 E 15th St, New York, NY 10003",revival rebooted,2023-03-04 02:26:37,40.742185,-73.992602,0
1740,Hidden Lane Bar,"129 E 15th St, New York, NY 10003",cheap drinks- happy hour 5-8,2020-01-07 01:30:37,40.742185,-73.992602,1
1741,Clockwork Bar,"21 Essex St (Hester St), New York, NY 10002",cheapest beer = genesee/cream ale/bud = $ 3 12oz . . good dive bar totally covered graffiti . somethin bit “ ” though,2022-03-13 18:16:20,40.742185,-73.992602,1
1742,Clockwork Bar,"21 Essex St (Hester St), New York, NY 10002",pequeños lugarcillos .,2021-11-04 02:21:44,40.742185,-73.992602,0
1743,Clockwork Bar,"21 Essex St (Hester St), New York, NY 10002",cool punk bar . great vibe .,2019-08-12 19:47:38,40.742185,-73.992602,1
1744,Clockwork Bar,"21 Essex St (Hester St), New York, NY 10002",$ 3 beer shot combo 7,2018-07-28 22:32:35,40.742185,-73.992602,0
1745,Clockwork Bar,"21 Essex St (Hester St), New York, NY 10002",classic punk rock bar le,2018-01-07 23:12:45,40.742185,-73.992602,0
1746,Ritz Bar and Lounge,"369 W 46th St (btwn 8th & 9th Ave), New York, NY 10036",worst feel strongly bartender exploited u 2 small plastic cup gin tonic packed ice le ounce gin $ 40 ’ bother,2024-01-28 22:35:34,40.742185,-73.992602,-1
