id,name,address,comment,created_at,latitude,longitude,sentiment
2851,The Handpulled Noodle - Harlem,"3600 Broadway (at 148th St), New York, NY 10031",Ribbon noodles with seitan and extra veggies. Also get the tiger salad for extra green. Get it spicy level 2 or 3. Best had in-store. Good to share.,2018-03-19 02:13:05,40.825891,-73.949654,1
2852,King's Wok,"3575 Broadway (btw 146th & 147th Sts), New York, NY 10031",Chicken and Garlic Sauce is my usual :) yum,2018-08-14 01:45:28,40.825891,-73.949654,1
2853,King's Wok,"3575 Broadway (btw 146th & 147th Sts), New York, NY 10031",Solid reliable Chinese take-out. Love the hot & sour soup.,2012-07-21 23:59:53,40.825891,-73.949654,1
2854,King's Wok,"3575 Broadway (btw 146th & 147th Sts), New York, NY 10031",Best General Tso's in town.  We have ordered from this place for years and they are always friendly. Inexpensive and open late.,2012-04-04 04:11:31,40.825891,-73.949654,1
2855,King's Wok,"3575 Broadway (btw 146th & 147th Sts), New York, NY 10031",Cheap food and fast service.  Open late every night of the week.,2011-12-01 21:59:49,40.825891,-73.949654,0
2856,Geisha Japanese Restaurant,"3468 Broadway (btw. W 141 and W 142), New York, NY 10031",Not bad for the location. Great lunch specials.,2017-11-07 13:17:08,40.825891,-73.949654,1
2857,Geisha Japanese Restaurant,"3468 Broadway (btw. W 141 and W 142), New York, NY 10031",Lunch Bento Box! Thai Mango Chicken is my favorite.,2016-07-25 20:22:19,40.825891,-73.949654,1
2858,Geisha Japanese Restaurant,"3468 Broadway (btw. W 141 and W 142), New York, NY 10031","Delicious, FRESH sushi!! And the kimchi was great too!!",2016-06-18 13:17:12,40.825891,-73.949654,1
2859,Geisha Japanese Restaurant,"3468 Broadway (btw. W 141 and W 142), New York, NY 10031",Delicious and affordable! Super friendly staff makes this place a winner!,2016-04-09 20:25:31,40.825891,-73.949654,1
2860,Geisha Japanese Restaurant,"3468 Broadway (btw. W 141 and W 142), New York, NY 10031",Really affordable decent sushi. The place was recently renovated and looks pretty nice! Staff is really friendly and service is good.,2016-01-08 20:35:57,40.825891,-73.949654,1
2861,Espresso Matto,"3495 Broadway (@143rd Street), New York, NY 10031",Great space with great pricing and good products. Widest variety of snacks out of all the other locations I’ve been to - but still only 2 vegan snack options.,2019-09-19 18:41:38,40.825891,-73.949654,1
2862,Espresso Matto,"3495 Broadway (@143rd Street), New York, NY 10031","$2 everything. Cheap, nice staff. You don't need more",2019-02-25 23:31:43,40.825891,-73.949654,1
2863,Espresso Matto,"3495 Broadway (@143rd Street), New York, NY 10031","Everything $2 + tax. that's cheap and staff is nice. C'mon, you don't need more.",2019-02-25 23:30:51,40.825891,-73.949654,1
2864,Espresso Matto,"3495 Broadway (@143rd Street), New York, NY 10031",Great coffee and pastry. Any item is 2$. Best quality/price ratio in Harlem.,2018-11-25 20:17:45,40.825891,-73.949654,1
2865,Jacob Gourmet Deli,"3661 Broadway (NW corner of Broadway & 151st St.), New York, NY 10031","Ask for the exclusive... if the guy knows what you're talking about, order it. It's the best thing you'll ever taste.",2017-04-29 04:16:59,40.825891,-73.949654,1
2866,Jacob Gourmet Deli,"3661 Broadway (NW corner of Broadway & 151st St.), New York, NY 10031",I'm baack! I will reign as mayor again! ;),2014-01-13 04:57:01,40.825891,-73.949654,1
2867,Jacob Gourmet Deli,"3661 Broadway (NW corner of Broadway & 151st St.), New York, NY 10031",Best bodega in NYC!!!,2013-07-08 16:24:43,40.825891,-73.949654,1
2868,Jacob Gourmet Deli,"3661 Broadway (NW corner of Broadway & 151st St.), New York, NY 10031",Best Deli in town!!!,2012-08-24 22:01:26,40.825891,-73.949654,1
2869,Jacob Gourmet Deli,"3661 Broadway (NW corner of Broadway & 151st St.), New York, NY 10031",hmmm...that looks great..,2012-03-16 08:48:33,40.825891,-73.949654,0
2870,Sofrito,"679 Riverside Dr, New York, NY 10031",Fantastic views and vibes! It’s a trek to get there but the service is great. Would be great for friends brunch or date dinner,2023-12-08 05:05:31,40.825891,-73.949654,1
2871,Sofrito,"679 Riverside Dr, New York, NY 10031","I thought the empanadas, mojito, and flan were great. Wasn’t too impressed with the Trifongo :/ I thought it was a little pricy but I think you’re paying for the ambiance-beautiful place and view",2020-03-15 01:10:20,40.825891,-73.949654,1
2872,Sofrito,"679 Riverside Dr, New York, NY 10031","Overpriced prefix menu. Everyone at the table had to order so you couldn’t share plates. Nice atmosphere and scenic view, but nothing over the top. I ordered the paella (came in a large quantity)",2019-07-23 04:06:07,40.825891,-73.949654,1
2873,Sofrito,"679 Riverside Dr, New York, NY 10031","The wait for a table is insane. There were a lot of empty tables just there while different size groups stood cramped by their bar/lounge area. Once you are seated, the food is simply mediocre.",2018-04-16 15:22:27,40.825891,-73.949654,-1
2874,Sofrito,"679 Riverside Dr, New York, NY 10031",I ordered the PERNIL (ROAST PORK WITH PIGEON PEA RICE AND SWEET PLANTAIN) $26 this is what I received very disappointed,2018-03-11 05:55:45,40.825891,-73.949654,1
2875,Ameer Food Deli Grocery,"748 Saint Nicholas Ave (at 147th St), New York, NY 10031",Good bodega. Sandwiches are tasty. It’s quick for basic items and it’s right next to subway entrance. Def recommend,2018-09-28 01:12:26,40.825891,-73.949654,1
2876,Ameer Food Deli Grocery,"748 Saint Nicholas Ave (at 147th St), New York, NY 10031",Decent coffee and a mean bacon egg and cheese sandwich. Good selection of candy and bottled drinks. Fave bodega in the neighborhood,2018-05-02 13:18:50,40.825891,-73.949654,1
2877,Ameer Food Deli Grocery,"748 Saint Nicholas Ave (at 147th St), New York, NY 10031",Love their bacon egg and cheese!,2015-09-22 17:11:58,40.825891,-73.949654,1
2878,Ameer Food Deli Grocery,"748 Saint Nicholas Ave (at 147th St), New York, NY 10031","#debauchery $10 poppers, menthol American spirits and 5gum. All they need is red bull zero...",2014-12-02 04:03:19,40.825891,-73.949654,0
2879,Ameer Food Deli Grocery,"748 Saint Nicholas Ave (at 147th St), New York, NY 10031","Basic bodega. Good for emergency basic groceries or quick snacks. Sandwiches are pretty good, but deli counter can be slow.",2014-10-09 14:40:37,40.825891,-73.949654,1
2880,La Cocinita Latina,"398 W 145th St (btw Convent and St. Nicholas), New York, NY 10031",Horrible service! Wait 30 minutes to tell you they don't deliver to you. I live on 153rd and 8th there on 145 and st Nicholas 11 blocks!!!!???,2013-09-01 18:48:19,40.825891,-73.949654,-1
2881,La Cocinita Latina,"398 W 145th St (btw Convent and St. Nicholas), New York, NY 10031",This aint a Mexican restaurant!  Foursquare stop being racist! !!,2013-03-24 16:31:58,40.825891,-73.949654,-1
2882,La Cocinita Latina,"398 W 145th St (btw Convent and St. Nicholas), New York, NY 10031",Awesome dominican food not mexican so racists lol,2013-03-15 15:19:08,40.825891,-73.949654,1
2883,La Cocinita Latina,"398 W 145th St (btw Convent and St. Nicholas), New York, NY 10031","Try the Ham, Egg, Cheese Wrap",2013-03-10 00:30:31,40.825891,-73.949654,0
2884,La Cocinita Latina,"398 W 145th St (btw Convent and St. Nicholas), New York, NY 10031","Food was a little on the salty side, but still delicious. The beef con salsa was really good. The large portion was enough for dinner with leftovers for lunch the next day.",2012-10-03 17:52:54,40.825891,-73.949654,1
2885,Domino's Pizza,"3624 Broadway (W 149th Street), New York, NY 10031","get that #blackBox #HandMadePan, #BestOfTheBest💯",2018-08-04 01:23:17,40.825891,-73.949654,0
2886,Domino's Pizza,"3624 Broadway (W 149th Street), New York, NY 10031",Always forget to include the marinara in the Parmesan bites! :(,2014-08-25 03:37:07,40.825891,-73.949654,-1
2887,Domino's Pizza,"3624 Broadway (W 149th Street), New York, NY 10031",Medium pizza on 6 bucks!,2011-12-30 04:36:11,40.825891,-73.949654,0
2888,Domino's Pizza,"3624 Broadway (W 149th Street), New York, NY 10031",The 15 year olds that work here are not clean.,2011-01-08 02:46:44,40.825891,-73.949654,-1
2889,Domino's Pizza,"3624 Broadway (W 149th Street), New York, NY 10031",A lot of the coupon deals are not valid at this location which sucks. They are entitled to not participate i suppose. If you have coupons check before time that this location will honor them because t,2010-05-14 22:34:15,40.825891,-73.949654,1
2890,Parlay Cafe,"1780 Amsterdam Ave (148th st), New York, NY 10031",Good selection of hookah flavors. Tasty dessert too!,2015-03-20 02:44:46,40.825891,-73.949654,1
2891,Parlay Cafe,"1780 Amsterdam Ave (148th st), New York, NY 10031","Chill place, can't remember the WiFi password",2014-12-23 01:19:48,40.825891,-73.949654,0
2892,Parlay Cafe,"1780 Amsterdam Ave (148th st), New York, NY 10031","Good hookah, Beer & Wine, and you can BYOF",2014-05-23 13:47:07,40.825891,-73.949654,1
2893,Parlay Cafe,"1780 Amsterdam Ave (148th st), New York, NY 10031",Excellent place to smoke hookah!!,2014-03-20 05:33:32,40.825891,-73.949654,1
2894,Parlay Cafe,"1780 Amsterdam Ave (148th st), New York, NY 10031","Great customer service! Yummy reasonably priced hookah. Beer, wine, no liquor yet but (even better) cupcakes and desserts!",2013-11-09 06:03:46,40.825891,-73.949654,1
2895,Picante,"3424 Broadway (at W 139th St), New York, NY 10031",Free chips and salsa. Burrito gigante was good,2019-02-15 00:03:26,40.825891,-73.949654,1
2896,Picante,"3424 Broadway (at W 139th St), New York, NY 10031","Good spot for a casual, long, magical first date.",2018-02-17 01:50:39,40.825891,-73.949654,1
2897,Picante,"3424 Broadway (at W 139th St), New York, NY 10031",There fish taco are delicious!!!!,2017-09-15 02:32:49,40.825891,-73.949654,0
2898,Picante,"3424 Broadway (at W 139th St), New York, NY 10031",Los empleados hablan español.,2017-01-16 19:47:32,40.825891,-73.949654,0
2899,Picante,"3424 Broadway (at W 139th St), New York, NY 10031","I recommend the Burrito Gigante (rice, beans, lettuce, tomatoes, onions, cilantro, guacamole, oaxaca cheese and sour cream). It's tasty!",2017-01-09 20:30:08,40.825891,-73.949654,1
2900,Wimpies Restaurant,"1822 Amsterdam Ave (150th st), New York, NY 10031",Avoid not that great.,2014-06-21 14:26:34,40.825891,-73.949654,-1
2901,Wimpies Restaurant,"1822 Amsterdam Ave (150th st), New York, NY 10031",2.50 for a mediocre slice.,2014-06-07 00:32:23,40.825891,-73.949654,0
2902,Wimpies Restaurant,"1822 Amsterdam Ave (150th st), New York, NY 10031","Seriously, where else can you get a hero sandwich & a delicious iced coffee for $5?!? Love this place!",2012-02-06 20:38:23,40.825891,-73.949654,1
2903,Wimpies Restaurant,"1822 Amsterdam Ave (150th st), New York, NY 10031","Pretty good food ...reasonable pricing, friendly staff that remembers ur orders after a few times.",2011-09-02 23:55:47,40.825891,-73.949654,1
2904,Wimpies Restaurant,"1822 Amsterdam Ave (150th st), New York, NY 10031",Awesome burgers!!,2011-06-16 14:10:59,40.825891,-73.949654,1
2905,Devin's Fish & Chips,"747 Saint Nicholas Ave (btw 147th & 148th), New York, NY 10031",Devin’s Fish & Chips. Is back open they had a fire and were closed for a year but they’re back and it’s still slammin’. ....,2017-10-31 23:32:43,40.825891,-73.949654,-1
2906,Devin's Fish & Chips,"747 Saint Nicholas Ave (btw 147th & 148th), New York, NY 10031",It's burned down and closed now,2014-04-27 08:42:48,40.825891,-73.949654,0
2907,Devin's Fish & Chips,"747 Saint Nicholas Ave (btw 147th & 148th), New York, NY 10031",long waits ... the seafood is just average ... the requested fries I asked for were soggy ... taste bland. Ive had better in Harlem,2014-03-22 02:55:09,40.825891,-73.949654,1
2908,Devin's Fish & Chips,"747 Saint Nicholas Ave (btw 147th & 148th), New York, NY 10031",It's not expensive as some say. You get a heaping of hot food for 13.-15. depending on what you order. Boom!,2014-02-23 00:39:08,40.825891,-73.949654,0
2909,Devin's Fish & Chips,"747 Saint Nicholas Ave (btw 147th & 148th), New York, NY 10031",Long wait but well worth it for the broiled seafood dinners,2014-02-23 00:22:40,40.825891,-73.949654,1
2910,Empanadas Monumental,"3477 Broadway (141st Street and 142nd Street), New York, NY 10031",Los mejores rikitakis de New york,2015-04-12 16:30:18,40.825891,-73.949654,0
2911,Empanadas Monumental,"3477 Broadway (141st Street and 142nd Street), New York, NY 10031",Las mas buenas y a buen precio,2015-04-12 16:26:23,40.825891,-73.949654,0
2912,Jin Ramen,"3599 Broadway (148th), New York, NY 10031",Sweet sesame green beans & the Green coconut thai curry both delicious.,2022-09-30 19:36:21,40.825891,-73.949654,1
2913,McDonald's,"3543 Broadway (at 145th St.), New York, NY 10031",This McDonald’s is terrible. Go elsewhere.,2019-10-09 16:56:21,40.825891,-73.949654,-1
2914,McDonald's,"3543 Broadway (at 145th St.), New York, NY 10031",Recently redone and super fancy.,2016-10-08 20:40:47,40.825891,-73.949654,1
2915,McDonald's,"3543 Broadway (at 145th St.), New York, NY 10031",Blah just slow,2016-01-09 06:04:50,40.825891,-73.949654,-1
2916,McDonald's,"3543 Broadway (at 145th St.), New York, NY 10031",I need to learn Spanish when I come to Harlem.,2013-08-23 01:39:26,40.825891,-73.949654,0
2917,McDonald's,"3543 Broadway (at 145th St.), New York, NY 10031",Left after waiting for my good for 10 min. Denying charge.,2013-07-20 06:40:23,40.825891,-73.949654,1
2918,PM Natural Juices & Salads,"1806 Amsterdam Ave, New York, NY 10031",Amazing prices,2014-09-25 17:36:54,40.825891,-73.949654,1
2919,Santiago Deli Grocery,"3680 Broadway, New York, NY 10031",Gettin some cold cuts and supplies,2011-08-27 16:51:50,40.825891,-73.949654,-1
2920,Golden Dragon Restaurant,"398 W 145th St (btw Convent & St. Nicholas Aves.), New York, NY 10031",Also they have great service and are really nice. Their portions are good and they have some vegetarian and vegan options.,2019-10-30 00:46:08,40.825891,-73.949654,1
2921,Golden Dragon Restaurant,"398 W 145th St (btw Convent & St. Nicholas Aves.), New York, NY 10031",The eggplant tofu is great. And they have scallion pancake which is great but a little oily. They’re so so quick. p.s. they’re cash only!,2019-10-30 00:37:02,40.825891,-73.949654,1
2922,Golden Dragon Restaurant,"398 W 145th St (btw Convent & St. Nicholas Aves.), New York, NY 10031",The chow fun was very bland. Overall food was cheap though.,2018-05-04 17:31:39,40.825891,-73.949654,1
2923,Golden Dragon Restaurant,"398 W 145th St (btw Convent & St. Nicholas Aves.), New York, NY 10031",Take out Chinese...quick and greasy,2015-12-07 17:11:36,40.825891,-73.949654,0
2924,Golden Dragon Restaurant,"398 W 145th St (btw Convent & St. Nicholas Aves.), New York, NY 10031",General Tso Shrimp...pretty bangin',2014-07-21 04:02:52,40.825891,-73.949654,0
2925,Uptown Bourbon,"3631 Broadway (btwn W 149th & W 150th St), New York, NY 10031",All cocktails are perfectly crafted!,2018-03-19 14:03:43,40.825891,-73.949654,1
2926,Uptown Bourbon,"3631 Broadway (btwn W 149th & W 150th St), New York, NY 10031",Fantastic cocktails and an excellent atmosphere. One of the most diverse bars in the neighborhood (surprisingly!) Get a negroni - you won't regret it,2018-01-19 04:51:01,40.825891,-73.949654,1
2927,Uptown Bourbon,"3631 Broadway (btwn W 149th & W 150th St), New York, NY 10031",Can't go wrong with the $2 beer #HappyHour 👌.,2017-10-25 22:20:32,40.825891,-73.949654,1
2928,Uptown Bourbon,"3631 Broadway (btwn W 149th & W 150th St), New York, NY 10031","Chill place with a nice collection of vinyl. The drinks aren't quite craft cocktail joint level, but the people are friendly & the music is good.",2017-05-03 01:33:02,40.825891,-73.949654,1
2929,Uptown Bourbon,"3631 Broadway (btwn W 149th & W 150th St), New York, NY 10031",AMAZING cocktails- classically made and perfectly proportioned.,2016-09-23 19:33:29,40.825891,-73.949654,1
2930,At The Wallace,"3612 Broadway (btwn W 148th & W 149th St), New York, NY 10031",Amazing burger! 💖✌️,2022-08-17 15:11:21,40.825891,-73.949654,1
2931,At The Wallace,"3612 Broadway (btwn W 148th & W 149th St), New York, NY 10031",The large beers on tap are under $10 and ample.,2021-07-01 01:05:21,40.825891,-73.949654,0
2932,At The Wallace,"3612 Broadway (btwn W 148th & W 149th St), New York, NY 10031",Sunny out and whiskey in my frozen coffee,2019-05-18 19:42:31,40.825891,-73.949654,1
2933,At The Wallace,"3612 Broadway (btwn W 148th & W 149th St), New York, NY 10031",Always. Be. Saving. (Seats),2019-01-13 21:03:58,40.825891,-73.949654,0
2934,At The Wallace,"3612 Broadway (btwn W 148th & W 149th St), New York, NY 10031","Great fries, cheap beer, photo booth, mulled wine when in season",2018-11-25 03:46:05,40.825891,-73.949654,1
2935,Hamilton Hall,"3489 Broadway, New York, NY 10031",Mommy needs some alone time.,2024-03-03 23:29:04,40.825891,-73.949654,-1
2936,Hamilton Hall,"3489 Broadway, New York, NY 10031",All food was over cooked.  Average at best. Service was very nice.,2021-08-15 19:44:42,40.825891,-73.949654,1
2937,Hamilton Hall,"3489 Broadway, New York, NY 10031",Went for brunch.  Asked for medium rare.  Everything was overcooked.  This place is average at best.,2021-08-15 19:35:30,40.825891,-73.949654,1
2938,Sofrito,"679 Riverside Dr, New York, NY 10031",Fantastic views and vibes! It’s a trek to get there but the service is great. Would be great for friends brunch or date dinner,2023-12-08 05:05:31,40.825891,-73.949654,1
2939,Sofrito,"679 Riverside Dr, New York, NY 10031","I thought the empanadas, mojito, and flan were great. Wasn’t too impressed with the Trifongo :/ I thought it was a little pricy but I think you’re paying for the ambiance-beautiful place and view",2020-03-15 01:10:20,40.825891,-73.949654,1
2940,Sofrito,"679 Riverside Dr, New York, NY 10031","Overpriced prefix menu. Everyone at the table had to order so you couldn’t share plates. Nice atmosphere and scenic view, but nothing over the top. I ordered the paella (came in a large quantity)",2019-07-23 04:06:07,40.825891,-73.949654,1
2941,Sofrito,"679 Riverside Dr, New York, NY 10031","The wait for a table is insane. There were a lot of empty tables just there while different size groups stood cramped by their bar/lounge area. Once you are seated, the food is simply mediocre.",2018-04-16 15:22:27,40.825891,-73.949654,-1
2942,Sofrito,"679 Riverside Dr, New York, NY 10031",I ordered the PERNIL (ROAST PORK WITH PIGEON PEA RICE AND SWEET PLANTAIN) $26 this is what I received very disappointed,2018-03-11 05:55:45,40.825891,-73.949654,1
2943,Parlay Cafe,"1780 Amsterdam Ave (148th st), New York, NY 10031",Good selection of hookah flavors. Tasty dessert too!,2015-03-20 02:44:46,40.825891,-73.949654,1
2944,Parlay Cafe,"1780 Amsterdam Ave (148th st), New York, NY 10031","Chill place, can't remember the WiFi password",2014-12-23 01:19:48,40.825891,-73.949654,0
2945,Parlay Cafe,"1780 Amsterdam Ave (148th st), New York, NY 10031","Good hookah, Beer & Wine, and you can BYOF",2014-05-23 13:47:07,40.825891,-73.949654,1
2946,Parlay Cafe,"1780 Amsterdam Ave (148th st), New York, NY 10031",Excellent place to smoke hookah!!,2014-03-20 05:33:32,40.825891,-73.949654,1
2947,Parlay Cafe,"1780 Amsterdam Ave (148th st), New York, NY 10031","Great customer service! Yummy reasonably priced hookah. Beer, wine, no liquor yet but (even better) cupcakes and desserts!",2013-11-09 06:03:46,40.825891,-73.949654,1
2948,L'Artista Italian Kitchen & Bar,"142 Hamilton Pl, New York, NY 10031",Has a seasonal menu. I ordered the gnocchi with pesto and everything was authentic and fresh. Get the panna cotta for dessert!,2020-07-26 02:08:58,40.825891,-73.949654,1
2949,Oh Craft! Beer,"1739 Amsterdam Ave (146th St), New York, NY 10031","Solid selection, barkeep knows his stuff, have to try this spot, draft selection is choice too.",2021-03-27 21:39:38,40.825891,-73.949654,1
2950,Cocteleria Perla Negra,"3454 Broadway (W. 141st St.), New York, NY 10031",Industry Night with Guest Bartenders every third Monday of the month!,2021-11-23 02:02:31,40.825891,-73.949654,0
2951,Blink Fitness,"645 E Tremont Ave, Bronx, NY 10457",Great gym.,2021-06-04 12:07:17,40.848977,-73.894827,1
2952,Tremont Park,"176th Street in Authur Ave, Bronx , 10457, United States (between Third and Arthur Avenues), Bronx, NY 10457",It's so close to deli's just in case you get hungry or thirsty. It could use more nature though.,2018-01-30 16:28:27,40.848977,-73.894827,0
2953,Tremont Park,"176th Street in Authur Ave, Bronx , 10457, United States (between Third and Arthur Avenues), Bronx, NY 10457","In the Bronx, on Sunday March 11 is the 14th Annual Throggs Neck St. Patrick's Day Parade, which starts at noon at East Tremont and Lafayette Avenue.",2012-03-02 18:43:05,40.848977,-73.894827,0
2954,Tremont Park,"176th Street in Authur Ave, Bronx , 10457, United States (between Third and Arthur Avenues), Bronx, NY 10457",Best view of the park is on Arthur Ave. newly renovated.,2012-02-08 20:43:00,40.848977,-73.894827,1
2955,Napoli's Best Pizza,"521 E Tremont Ave, Bronx, NY 10457",Cheese pizza,2014-11-15 03:15:27,40.848977,-73.894827,0
2956,Napoli's Best Pizza,"521 E Tremont Ave, Bronx, NY 10457","Love their pizza, hate their prices!",2012-04-18 23:00:18,40.848977,-73.894827,1
2957,Napoli's Best Pizza,"521 E Tremont Ave, Bronx, NY 10457","Try their ""14 pizza pie for $5.95. Free pepperoni.",2011-06-30 18:37:24,40.848977,-73.894827,1
2958,Napoli's Best Pizza,"521 E Tremont Ave, Bronx, NY 10457",Best pizza ever!,2010-09-18 17:51:59,40.848977,-73.894827,1
2959,Subway,"597 E Tremont Ave (btwn Arthur & Lafontaine Ave.), Bronx, NY 10457",Oh you mad LA.R? Get a life HOE!!!,2012-08-28 20:10:23,40.848977,-73.894827,-1
2960,I Love NY Pizza,"2086 Arthur Ave (E 180 St), Bronx, NY 10457",$1 Slices & Free Delivery,2013-10-05 21:01:02,40.848977,-73.894827,1
2961,I Love NY Pizza,"2086 Arthur Ave (E 180 St), Bronx, NY 10457","Great pizza, for great prices!",2013-08-20 22:44:28,40.848977,-73.894827,1
2962,Dynasty Taste,"539A E Tremont Ave (Monterey), Bronx, NY 10457",Delicious Korean style fried chicken.,2018-11-04 01:30:43,40.848977,-73.894827,1
2963,Burger King,"400 E Tremont Ave (Webster Ave), Bronx, NY 10457",they have Seattles best coffee,2010-11-05 12:08:59,40.848977,-73.894827,1
2964,Burger King,"400 E Tremont Ave (Webster Ave), Bronx, NY 10457",If you get a salad and want chicken. Get the crispy because the grilled is rubbery when it comes out of microwave.,2010-08-06 20:48:43,40.848977,-73.894827,1
2965,Jimbo Hamburgers,"515 E Tremont Ave (Third Avenue), Bronx, NY 10457",Try the Philly Cheesesteak!!! And the MILKSHAKES!!!,2011-11-02 12:26:43,40.848977,-73.894827,0
2966,La Bella Rosa Bakery,"605 E Tremont Ave, Bronx, NY 10457",Love the smoothies and oatmeal from this place.,2010-04-28 13:15:11,40.848977,-73.894827,1
2967,Kennedy Fried Chicken,"647 E Tremont Ave (at Belmont Ave), Bronx, NY 10457",Another reliable artery clogging laxative inducing joint in the hood...,2011-09-10 07:57:49,40.848977,-73.894827,0
2968,Kennedy Fried Chicken,"647 E Tremont Ave (at Belmont Ave), Bronx, NY 10457",Great Spicy Chicken Sandwich,2011-05-23 23:46:47,40.848977,-73.894827,1
2969,Popeyes Louisiana Kitchen,"400 E Tremont Ave (Webster), Bronx, NY 10457",Spend $1 (one time) to qualify and start making $20-$500+Daily (for life) right from home!!! Click here >http://bit.ly/1fTHUpY,2014-01-19 02:05:24,40.848977,-73.894827,0
2970,Popeyes Louisiana Kitchen,"400 E Tremont Ave (Webster), Bronx, NY 10457",Get the fish,2012-09-14 18:21:18,40.848977,-73.894827,0
2971,Popeyes Louisiana Kitchen,"400 E Tremont Ave (Webster), Bronx, NY 10457",Normally get the 5 Piece Spicy.,2012-03-29 09:28:10,40.848977,-73.894827,0
2972,Popeyes Louisiana Kitchen,"400 E Tremont Ave (Webster), Bronx, NY 10457",They seriously push the pies on you like dope dealers bro!!!,2011-12-12 00:02:01,40.848977,-73.894827,1
2973,Popeyes Louisiana Kitchen,"400 E Tremont Ave (Webster), Bronx, NY 10457",Always get rice and beans as a side because it's just that tasty,2010-08-20 11:28:22,40.848977,-73.894827,0
2974,McDonald's,"599 E Tremont Ave (at Arthur Ave.), Bronx, NY 10457",When I tell you ghetto. .....just because I want the frap.....,2013-08-17 00:30:36,40.848977,-73.894827,1
2975,McDonald's,"599 E Tremont Ave (at Arthur Ave.), Bronx, NY 10457",Go eat at the chicken spot! The food there is better than this place,2013-01-29 17:31:30,40.848977,-73.894827,1
2976,McDonald's,"599 E Tremont Ave (at Arthur Ave.), Bronx, NY 10457",They gave me a fry box with the monopoly tags ripped off already WTF?,2012-10-11 20:11:44,40.848977,-73.894827,-1
2977,McDonald's,"599 E Tremont Ave (at Arthur Ave.), Bronx, NY 10457",The milkshake machine NEVER works... so if that's what you wanted better go elsewhere.,2012-09-05 13:11:56,40.848977,-73.894827,1
2978,McDonald's,"599 E Tremont Ave (at Arthur Ave.), Bronx, NY 10457",Nice friendly staff.,2012-07-20 21:46:13,40.848977,-73.894827,1
2979,Halal Fried Chicken An,"2280 Bathgate Ave (E 183rd St), Bronx, NY 10457","Yes its cheap, but the food is barely decent, thrown together and bluh.",2016-02-16 01:25:38,40.848977,-73.894827,1
2980,hawai lounge and tapas Bar,"400 E 180th St, Bronx, NY 10457",They need a better DJ and sound system...,2014-05-29 04:12:04,40.848977,-73.894827,1
2981,hawai lounge and tapas Bar,"400 E 180th St, Bronx, NY 10457",They don't take credit/debit cards so make sure to bring cash.  They also have hookahs for $25.,2013-11-24 10:44:56,40.848977,-73.894827,1
2982,hawai lounge and tapas Bar,"400 E 180th St, Bronx, NY 10457",Shots of Coco-loso,2011-10-22 03:16:58,40.848977,-73.894827,0
2983,hawai lounge and tapas Bar,"400 E 180th St, Bronx, NY 10457",They need a better DJ and sound system...,2014-05-29 04:12:04,40.848977,-73.894827,1
2984,hawai lounge and tapas Bar,"400 E 180th St, Bronx, NY 10457",They don't take credit/debit cards so make sure to bring cash.  They also have hookahs for $25.,2013-11-24 10:44:56,40.848977,-73.894827,1
2985,hawai lounge and tapas Bar,"400 E 180th St, Bronx, NY 10457",Shots of Coco-loso,2011-10-22 03:16:58,40.848977,-73.894827,0
2986,Fieldston Athletic Center,"3901 Fieldston Rd, Bronx, NY 10471",Quiet in the morning!,2019-02-18 15:23:48,40.89434,-73.902784,0
2987,Indian Pond,"New York, NY 10471",First freeze,2011-12-12 12:44:07,40.89434,-73.902784,1
2988,MacLaughlin Playground,"3801 Greystone Ave, Riverdale, NY 10463",The water doesn't work here at the moment... Parks dept says they will fix it. But when?,2012-06-04 21:34:01,40.89434,-73.902784,0
2989,MacLaughlin Playground,"3801 Greystone Ave, Riverdale, NY 10463","They changed the swings from the rubber seats to hard plastic smaller seats, hard for regular size adults to sit in. Boooo.",2011-10-07 19:57:25,40.89434,-73.902784,-1
2990,MacLaughlin Playground,"3801 Greystone Ave, Riverdale, NY 10463",They have public chess boards there. I am looking someone to play.,2010-06-09 01:03:41,40.89434,-73.902784,1
2991,Tortoise & Hare,"6115 Broadway, Bronx, NY 10471",Good food. Great addition to the area. Worth coming here.,2017-08-04 15:19:22,40.89434,-73.902784,1
2992,Tortoise & Hare,"6115 Broadway, Bronx, NY 10471","Warm and friendly staff, a working fireplace, (can't wait for winter), and terrific burgers!!!!",2017-07-13 10:06:33,40.89434,-73.902784,1
2993,Broadway Joe's Pizza,"5983 Broadway, Bronx, NY 10471","Asked the old guy at the register, if he can out on gloves to handle my food because he just was counting money. He said no and refused to serve me.... Very rude will never go there again.",2015-01-22 16:06:00,40.89434,-73.902784,-1
2994,Broadway Joe's Pizza,"5983 Broadway, Bronx, NY 10471","Went in restaurant to order a beef patty w/ cheese. The old guy was counting money, when he was done he said next",2015-01-22 16:03:38,40.89434,-73.902784,0
2995,Broadway Joe's Pizza,"5983 Broadway, Bronx, NY 10471",Amazing pizza by the slice !!,2014-08-20 19:25:14,40.89434,-73.902784,1
2996,Broadway Joe's Pizza,"5983 Broadway, Bronx, NY 10471","Good sized slices, good sauce, well seasoned $4 chicken slice. Decent mom& pop pizza joint. New go to spot by Van Cortland Park.",2013-09-15 22:02:29,40.89434,-73.902784,1
2997,Broadway Joe's Pizza,"5983 Broadway, Bronx, NY 10471",is faster if you come by it,2013-07-24 21:40:23,40.89434,-73.902784,0
